,PROMEDIO,ID_CARRERA,ID_ESCUELA
5072,8.5,24,1504
5073,9.5,15,504
5074,7.0,27,765
5075,7.0,1,289
5076,9.5,10,388
5077,8.5,68,512
5078,7.5,24,466
5079,8.3,16,719
5080,8.3,41,1497
5081,7.4,57,415
5082,8.2,24,336
5083,8.0,43,391
5084,8.0,24,388
5085,7.0,68,359
5086,7.8,68,909
5087,9.0,1,911
5088,8.0,33,911
5089,8.8,75,742
5090,8.5,17,501
5091,8.2,24,1505
5092,8.2,7,909
5093,7.5,61,413
5094,9.3,1,62
5095,8.0,33,1452
5096,7.6,50,879
5097,7.5,1,502
5098,8.3,75,466
5099,7.8,7,293
5100,7.0,1,414
5101,8.0,7,498
5102,8.0,7,498
5103,7.5,68,716
5104,8.0,18,1143
5105,8.0,32,909
5106,9.4,24,1396
5107,7.9,33,915
5108,7.5,33,716
5109,7.4,51,913
5110,8.0,18,1506
5111,9.5,17,910
5112,9.3,33,757
5113,9.3,64,1507
5114,8.3,78,915
5115,7.4,32,185
5116,9.7,19,1508
5117,8.9,7,753
5118,8.12,13,909
5119,8.0,68,504
5120,8.0,67,436
5121,8.7,75,915
5122,8.9,68,915
5123,7.0,10,1214
5124,8.5,18,778
5125,8.5,78,1285
5126,7.0,75,288
5127,7.5,13,1032
5128,9.8,58,843
5129,8.0,10,915
5130,8.5,24,886
5131,8.5,24,288
5132,8.5,27,558
5133,9.0,68,914
5134,7.8,24,915
5135,8.0,64,914
5136,8.5,24,420
5137,9.0,75,914
5138,8.0,78,910
5139,8.2,77,915
5140,8.6,77,1109
5141,9.31,7,914
5142,7.8,18,523
5143,8.5,10,914
5144,8.01,38,719
5145,8.6,7,911
5146,8.4,50,498
5147,7.4,56,1301
5148,7.9,24,766
5149,8.6,56,388
5150,8.6,68,697
5151,9.0,75,1509
5152,7.8,1,512
5153,8.7,58,1164
5154,8.5,24,1023
5155,8.2,16,1510
5156,7.9,77,1178
5157,8.7,73,915
5158,9.4,13,181
5159,8.4,24,773
5160,8.5,75,644
5161,8.6,67,262
5162,8.5,10,770
5163,8.3,78,1220
5164,7.5,1,719
5165,8.9,68,675
5166,8.7,18,754
5167,8.0,72,494
5168,7.5,18,767
5169,8.0,20,305
5170,7.8,33,913
5171,9.0,68,909
5172,7.0,52,1397
5173,7.6,17,544
5174,8.8,33,413
5175,7.5,74,755
5176,7.1,31,742
5177,9.3,58,696
5178,7.4,1,559
5179,8.0,75,1243
5180,8.0,75,586
5181,7.8,6,1256
5182,7.8,18,1511
5183,8.0,75,586
5184,8.0,24,288
5185,7.5,72,413
5186,7.3,35,359
5187,8.0,68,861
5188,7.0,72,1214
5189,8.0,52,1214
5190,8.2,68,221
5191,8.5,67,571
5192,7.23,24,914
5193,7.2,18,897
5194,8.0,75,773
5195,8.5,75,757
5196,8.5,68,757
5197,7.1,20,910
5198,7.0,24,413
5199,8.1,15,667
5200,8.0,27,667
5201,8.3,65,1512
5202,8.0,78,667
5203,7.0,75,755
5204,8.0,10,1253
5205,8.0,52,667
5206,8.0,33,436
5207,8.7,17,754
5208,8.0,18,1324
5209,9.1,58,489
5210,9.0,68,753
5211,8.3,50,910
5212,9.0,43,911
5213,9.0,75,857
5214,9.7,68,1513
5215,8.0,27,857
5216,7.0,33,182
5217,8.0,18,910
5218,8.9,77,1272
5219,8.5,24,1272
5220,8.0,20,1272
5221,8.0,75,413
5222,8.0,52,1114
5223,8.7,33,643
5224,8.7,7,913
5225,7.46,24,1329
5226,8.0,68,915
5227,9.6,30,909
5228,9.4,52,911
5229,7.3,27,755
5230,8.5,56,504
5231,8.1,68,1514
5232,8.0,56,415
5233,9.7,49,504
5234,7.9,29,915
5235,7.0,68,414
5236,7.9,1,911
5237,8.9,10,915
5238,7.3,10,384
5239,7.0,48,766
5240,8.6,77,755
5241,7.8,67,1143
5242,8.1,75,1352
5243,8.0,18,1515
5244,8.5,22,914
5245,8.0,1,1272
5246,7.6,67,101
5247,8.1,75,1272
5248,8.4,17,1272
5249,8.0,62,1419
5250,8.1,78,1516
5251,9.4,68,571
5252,8.5,56,1143
5253,9.0,18,516
5254,8.2,67,755
5255,8.0,7,1349
5256,8.0,24,915
5257,9.0,1,188
5258,8.4,24,913
5259,8.4,24,913
5260,8.5,68,1160
5261,9.1,33,80
5262,7.9,68,655
5263,8.2,68,655
5264,7.5,17,1134
5265,7.0,1,773
5266,8.1,68,1506
5267,8.4,24,719
5268,8.0,75,1497
5269,8.5,68,1518
5270,8.3,75,503
5271,8.1,24,1215
5272,8.6,68,915
5273,8.9,56,861
5274,8.0,18,503
5275,8.0,10,684
5276,9.3,67,684
5277,7.6,13,1214
5278,8.2,56,647
5279,8.0,68,719
5280,8.1,33,832
5281,9.72,67,669
5282,9.2,56,561
5283,9.0,56,561
5284,9.1,32,1519
5285,8.5,49,415
5286,8.0,24,559
5287,8.5,22,889
5288,8.8,24,430
5289,8.0,68,762
5290,8.6,33,571
5291,7.8,33,718
5292,8.8,17,723
5293,7.6,24,339
5294,8.0,1,723
5295,8.5,24,1114
5296,8.6,1,335
5297,8.0,24,1114
5298,9.5,56,913
5299,9.0,84,571
5300,7.8,75,103
5301,8.3,18,914
5302,7.4,68,1358
5303,8.5,75,772
5304,7.5,52,1220
5305,8.9,55,427
5306,8.4,24,1520
5307,7.4,33,1178
5308,8.3,68,1521
5309,7.2,50,891
5310,8.0,75,1160
5311,8.0,20,426
5312,9.0,17,414
5313,8.3,68,916
5314,7.7,1,772
5315,7.5,72,716
5316,9.8,67,655
5317,7.5,7,755
5318,8.6,68,403
5319,8.0,68,1235
5320,7.5,27,1522
5321,9.2,68,494
5322,8.5,77,144
5323,9.0,56,913
5324,8.77,43,915
5325,9.2,68,36
5326,8.7,1,914
5327,7.5,18,719
5328,8.6,77,925
5329,8.3,20,510
5330,8.7,7,914
5331,8.5,16,914
5332,9.0,24,451
5333,8.0,24,571
5334,7.9,75,1523
5335,9.3,10,403
5336,7.5,68,571
5337,9.5,56,841
5338,8.7,24,694
5339,8.5,22,393
5340,8.4,33,778
5341,7.0,24,719
5342,8.0,68,727
5343,8.4,1,658
5344,7.2,62,897
5345,8.3,24,773
5346,7.7,62,755
5347,8.5,6,914
5348,7.8,1,1263
5349,8.5,62,773
5350,8.7,68,914
5351,8.0,33,1524
5352,9.1,68,1006
5353,9.0,1,795
5354,8.54,1,795
5355,9.0,67,1525
5356,9.88,77,699
5357,7.5,7,766
5358,9.0,27,914
5359,8.8,7,764
5360,8.5,33,910
5361,9.3,52,492
5362,8.4,1,716
5363,8.9,17,913
5364,7.8,1,137
5365,7.5,27,388
5366,8.4,27,1143
5367,8.0,1,742
5368,8.5,15,288
5369,8.2,13,772
5370,8.0,50,835
5371,9.1,74,1138
5372,8.8,68,697
5373,7.8,24,742
5374,8.0,56,716
5375,7.8,27,684
5376,8.0,33,728
5377,8.0,20,697
5378,8.7,13,910
5379,8.8,24,504
5380,8.0,7,1526
5381,8.0,7,1477
5382,7.8,68,1220
5383,8.5,7,742
5384,7.1,32,676
5385,8.3,75,716
5386,8.7,7,466
5387,7.7,18,856
5388,8.0,68,1032
5389,8.5,24,1527
5390,8.0,17,698
5391,7.8,32,1220
5392,8.1,24,898
5393,8.3,24,1528
5394,7.9,68,525
5395,9.0,24,1529
5396,8.5,17,411
5397,7.38,20,910
5398,8.0,62,579
5399,7.8,67,716
5400,8.0,24,716
5401,8.7,1,1526
5402,8.0,1,1475
5403,8.3,7,498
5404,7.5,75,878
5405,7.5,67,115
5406,8.0,67,115
5407,8.6,24,773
5408,8.0,56,413
5409,8.0,62,1292
5410,7.8,32,1333
5411,9.1,24,278
5412,8.6,20,1026
5413,9.2,24,501
5414,9.1,20,703
5415,8.0,24,772
5416,8.5,24,1143
5417,9.2,68,911
5418,8.5,24,504
5419,8.0,50,1530
5420,9.0,33,911
5421,9.6,17,330
5422,7.8,24,745
5423,8.0,75,914
5424,8.5,68,773
5425,7.8,68,413
5426,9.2,33,912
5427,8.0,75,913
5428,9.4,68,697
5429,8.1,24,288
5430,7.8,67,773
5431,8.0,24,452
5432,8.4,78,162
5433,7.6,17,766
5434,8.0,22,719
5435,7.4,24,915
5436,8.0,7,742
5437,7.5,78,915
5438,8.2,68,698
5439,8.0,24,413
5440,8.5,33,1333
5441,8.6,62,395
5442,8.1,24,915
5443,8.5,68,158
5444,8.5,72,1531
5445,9.5,24,1475
5446,7.5,24,386
5447,8.5,68,1475
5448,8.7,24,914
5449,8.0,29,1384
5450,8.2,7,470
5451,8.4,41,208
5452,9.6,68,766
5453,8.53,24,410
5454,7.0,10,766
5455,8.0,7,1114
5456,8.5,20,230
5457,9.7,33,913
5458,8.5,24,910
5459,8.5,68,558
5460,9.0,27,504
5461,7.8,10,1146
5462,7.87,32,1235
5463,8.6,68,403
5464,9.0,68,1278
5465,7.0,73,434
5466,7.8,72,261
5467,8.8,75,1131
5468,9.2,12,1492
5469,8.0,18,913
5470,8.5,51,415
5471,8.4,24,716
5472,8.5,1,915
5473,7.6,20,753
5474,8.6,75,834
5475,7.7,17,1496
5476,8.3,15,765
5477,8.7,56,640
5478,8.1,24,414
5479,9.0,68,444
5480,9.0,24,504
5481,9.5,19,188
5482,8.0,18,226
5483,8.0,78,742
5484,8.8,30,915
5485,8.7,24,915
5486,7.5,33,861
5487,9.2,56,476
5488,8.85,68,558
5489,8.0,68,730
5490,8.2,68,912
5491,8.8,6,1361
5492,9.0,73,1106
5493,9.4,24,344
5494,7.0,75,554
5495,9.0,33,15
5496,7.2,33,515
5497,8.7,62,414
5498,8.5,50,910
5499,9.0,13,471
5500,7.8,68,494
5501,8.2,1,721
5502,8.8,68,558
5503,7.5,19,719
5504,8.9,16,886
5505,8.0,24,1178
5506,7.6,22,742
5507,7.5,10,719
5508,8.0,24,886
5509,9.0,1,754
5510,7.9,27,402
5511,9.3,68,847
5512,8.0,7,1478
5513,7.2,68,515
5514,7.9,52,766
5515,9.0,68,646
5516,8.5,43,411
5517,8.44,50,1160
5518,8.1,15,1026
5519,8.5,10,1533
5520,9.7,1,913
5521,8.0,68,778
5522,7.7,10,1214
5523,8.0,24,260
5524,7.0,57,754
5525,8.3,68,914
5526,7.4,77,766
5527,9.8,68,915
5528,8.1,68,914
5529,9.58,17,864
5530,8.1,78,503
5531,9.2,1,226
5532,8.5,9,300
5533,8.5,10,562
5534,8.8,7,562
5535,8.3,52,909
5536,8.92,1,1287
5537,8.0,27,512
5538,7.8,13,512
5539,7.5,56,753
5540,9.2,1,695
5541,8.5,68,1220
5542,8.4,43,1143
5543,8.0,27,403
5544,7.9,55,1534
5545,9.2,24,512
5546,7.4,19,515
5547,8.7,18,484
5548,8.6,20,504
5549,8.0,10,1143
5550,7.6,24,1160
5551,8.0,10,516
5552,7.3,15,434
5553,9.6,57,913
5554,9.3,62,1214
5555,8.8,10,837
5556,7.9,10,403
5557,8.5,49,910
5558,8.41,10,1535
5559,8.0,10,225
5560,7.4,13,755
5561,7.5,1,445
5562,9.0,24,1116
5563,8.1,10,504
5564,9.1,75,708
5565,9.3,62,1214
5566,9.0,24,504
5567,7.8,22,393
5568,8.5,1,767
5569,8.0,18,753
5570,7.5,24,144
5571,8.5,18,914
5572,8.1,27,757
5573,8.0,1,1114
5574,9.8,20,403
5575,8.0,68,713
5576,8.5,78,494
5577,8.5,68,1109
5578,8.5,33,1478
5579,7.5,57,1536
5580,9.8,68,1537
5581,8.5,68,1091
5582,7.6,68,857
5583,9.3,1,1358
5584,7.3,50,1231
5585,8.6,7,696
5586,9.0,56,913
5587,10.0,68,451
5588,9.0,1,658
5589,8.8,31,913
5590,8.3,62,753
5591,8.3,7,716
5592,8.3,68,1538
5593,8.9,24,909
5594,9.0,68,911
5595,7.5,7,860
5596,8.7,78,864
5597,9.0,75,1292
5598,8.0,68,716
5599,7.0,33,742
5600,8.0,57,494
5601,6.5,24,767
5602,8.7,17,1539
5603,9.4,56,1225
5604,8.5,10,910
5605,8.3,16,910
5606,8.5,33,910
5607,7.5,10,719
5608,8.9,75,716
5609,8.5,67,162
5610,8.1,27,914
5611,8.2,68,1032
5612,8.0,24,567
5613,8.0,33,914
5614,9.0,7,1237
5615,8.5,68,505
5616,8.8,7,773
5617,8.0,49,414
5618,7.0,33,369
5619,8.5,68,415
5620,8.0,24,571
5621,7.5,20,420
5622,9.0,78,1361
5623,7.5,24,910
5624,8.6,77,911
5625,9.2,18,772
5626,7.5,1,910
5627,8.5,1,609
5628,8.1,41,742
5629,7.25,68,915
5630,8.0,75,489
5631,8.0,75,910
5632,8.9,68,1476
5633,7.5,27,754
5634,8.0,27,861
5635,9.0,49,718
5636,8.0,75,1541
5637,8.7,20,393
5638,9.7,75,80
5639,8.2,1,730
5640,8.0,10,758
5641,8.2,57,1542
5642,8.3,6,1543
5643,8.7,30,730
5644,8.0,68,1544
5645,7.6,31,742
5646,8.3,33,767
5647,9.2,1,716
5648,7.3,7,857
5649,8.5,68,569
5650,7.5,1,742
5651,8.0,24,494
5652,8.6,7,702
5653,8.5,68,914
5654,7.5,41,684
5655,7.5,75,1220
5656,7.5,7,915
5657,7.5,54,288
5658,8.2,68,1545
5659,8.0,33,913
5660,9.0,56,18
5661,7.3,33,765
5662,8.0,75,716
5663,8.5,24,910
5664,8.0,56,512
5665,8.7,68,719
5666,8.0,14,757
5667,7.8,7,261
5668,7.3,10,753
5669,8.0,68,755
5670,8.4,41,723
5671,8.0,20,766
5672,8.8,68,1546
5673,9.0,7,1396
5674,9.4,7,677
5675,8.0,22,909
5676,8.8,7,695
5677,8.0,77,1143
5678,8.9,68,767
5679,7.3,56,778
5680,8.5,68,853
5681,8.5,73,1235
5682,8.0,78,494
5683,7.2,31,447
5684,9.5,17,288
5685,9.9,68,995
5686,8.6,67,742
5687,7.7,57,754
5688,7.9,27,1547
5689,7.0,51,445
5690,8.1,56,381
5691,7.5,43,493
5692,8.1,67,558
5693,8.0,18,144
5694,8.0,31,144
5695,8.2,68,914
5696,8.0,24,413
5697,7.3,7,1289
5698,8.0,75,80
5699,7.7,27,865
5700,9.3,68,915
5701,8.5,56,766
5702,9.1,56,288
5703,9.0,56,504
5704,7.6,41,127
5705,8.8,24,514
5706,7.5,10,753
5707,8.8,10,1135
5708,8.9,74,43
5709,9.0,68,466
5710,7.5,10,262
5711,7.2,22,504
5712,7.5,33,519
5713,7.2,64,547
5714,9.0,7,1138
5715,8.9,17,547
5716,7.2,24,144
5717,9.0,68,914
5718,8.8,33,914
5719,8.0,57,411
5720,7.6,75,914
5721,7.0,24,498
5722,7.5,7,910
5723,8.3,32,521
5724,7.5,67,415
5725,7.3,74,760
5726,8.0,18,756
5727,8.0,32,755
5728,7.6,15,504
5729,8.8,27,913
5730,7.9,1,900
5731,8.6,7,571
5732,8.7,56,571
5733,8.4,7,494
5734,7.5,7,1548
5735,8.9,17,603
5736,7.0,33,419
5737,7.1,68,289
5738,8.0,7,214
5739,8.9,18,1549
5740,8.5,56,558
5741,8.7,27,1550
5742,7.8,56,1247
5743,8.0,77,742
5744,8.5,20,913
5745,8.0,57,913
5746,8.5,20,913
5747,8.3,52,1215
5748,8.0,62,401
5749,7.96,52,915
5750,8.12,56,857
5751,8.0,27,913
5752,8.5,68,913
5753,8.0,24,483
5754,8.1,72,656
5755,8.5,24,457
5756,8.94,10,1235
5757,9.2,15,915
5758,8.9,24,531
5759,8.5,24,1551
5760,8.6,13,1552
5761,8.6,24,773
5762,8.6,52,504
5763,8.0,75,1402
5764,7.3,37,709
5765,8.1,24,78
5766,9.2,20,139
5767,7.6,75,723
5768,8.5,24,1553
5769,7.96,68,909
5770,7.5,62,709
5771,8.0,32,462
5772,8.3,24,540
5773,8.0,24,1554
5774,9.11,50,857
5775,9.3,24,504
5776,8.0,32,695
5777,7.2,75,386
5778,7.4,68,459
5779,8.0,1,288
5780,8.7,64,772
5781,8.5,15,772
5782,8.14,52,910
5783,7.7,27,684
5784,8.6,24,758
5785,7.5,22,539
5786,7.5,1,773
5787,8.9,56,495
5788,9.5,1,214
5789,8.7,7,1555
5790,8.5,16,915
5791,7.5,22,1114
5792,9.2,76,1235
5793,8.2,56,909
5794,9.1,68,1556
5795,8.5,27,765
5796,8.5,10,1220
5797,8.5,7,447
5798,9.6,65,867
5799,8.5,68,642
5800,8.0,52,469
5801,8.1,17,524
5802,7.9,20,571
5803,7.3,75,1557
5804,9.0,52,642
5805,9.5,68,642
5806,8.5,7,642
5807,7.9,17,494
5808,8.4,24,288
5809,8.0,24,791
5810,8.7,1,742
5811,8.1,27,742
5812,9.7,24,435
5813,8.2,68,915
5814,9.0,18,1558
5815,8.2,67,684
5816,8.6,38,1132
5817,9.5,33,1048
5818,7.3,22,555
5819,8.5,27,910
5820,8.0,7,719
5821,7.3,37,466
5822,8.0,7,1468
5823,7.8,24,83
5824,9.2,78,433
5825,8.0,15,1114
5826,8.0,15,1114
5827,7.7,32,864
5828,9.3,75,1559
5829,8.0,77,1560
5830,8.6,7,181
5831,8.7,7,1561
5832,8.0,10,694
5833,8.6,24,915
5834,8.0,75,504
5835,7.8,20,177
5836,8.5,13,915
5837,8.3,72,723
5838,7.9,72,766
5839,8.5,1,1215
5840,7.0,56,898
5841,8.5,7,642
5842,7.7,24,1235
5843,9.6,24,698
5844,7.5,24,1562
5845,7.4,32,759
5846,9.5,75,1214
5847,8.5,20,687
5848,7.96,1,915
5849,7.4,78,231
5850,8.5,52,683
5851,8.1,68,1563
5852,9.1,78,1564
5853,7.0,78,83
5854,9.0,68,754
5855,9.0,56,861
5856,8.8,68,1565
5857,7.6,62,726
5858,7.3,24,910
5859,8.0,52,462
5860,8.7,72,914
5861,8.0,75,104
5862,8.2,24,1104
5863,8.0,71,589
5864,8.3,78,745
5865,9.0,75,767
5866,8.0,1,909
5867,9.46,14,913
5868,7.2,78,772
5869,8.6,75,1243
5870,8.2,7,527
5871,8.9,1,683
5872,8.0,72,403
5873,8.0,1,1196
5874,8.6,56,773
5875,8.0,67,1160
5876,8.2,67,832
5877,8.0,20,718
5878,7.5,31,233
5879,7.33,1,910
5880,8.0,7,719
5881,9.0,1,1256
5882,8.0,18,719
5883,8.0,43,1143
5884,8.0,67,909
5885,8.5,1,765
5886,9.6,67,684
5887,7.5,24,548
5888,9.1,68,181
5889,8.0,68,806
5890,9.0,7,684
5891,8.0,27,914
5892,7.46,24,742
5893,7.5,20,772
5894,7.2,27,498
5895,9.0,10,1487
5896,8.2,57,1358
5897,8.2,68,1566
5898,7.8,22,754
5899,9.0,56,1262
5900,8.1,7,1220
5901,7.7,18,1427
5902,8.3,52,770
5903,8.0,24,719
5904,7.5,7,504
5905,8.9,68,1567
5906,8.6,24,629
5907,7.0,20,1551
5908,7.8,49,1449
5909,7.8,68,459
5910,8.47,17,1130
5911,8.4,75,698
5912,8.6,20,913
5913,8.8,32,1143
5914,8.4,75,288
5915,8.6,31,415
5916,7.5,51,754
5917,8.2,68,1163
5918,7.8,1,413
5919,9.5,18,887
5920,8.1,24,325
5921,7.5,68,383
5922,8.0,20,331
5923,8.0,1,687
5924,9.7,7,438
5925,8.9,1,504
5926,9.5,33,1160
5927,8.5,10,861
5928,8.8,1,915
5929,8.7,75,1143
5930,8.5,6,716
5931,8.1,10,747
5932,8.5,61,528
5933,9.9,68,1568
5934,9.0,7,418
5935,7.8,51,418
5936,9.0,68,767
5937,8.9,68,767
5938,8.5,62,334
5939,8.0,68,649
5940,8.0,56,445
5941,8.33,1,1548
5942,8.0,75,414
5943,7.2,75,899
5944,7.8,27,743
5945,7.6,20,719
5946,7.8,78,415
5947,8.0,78,1100
5948,9.24,68,915
5949,9.2,77,915
5950,7.5,1,1216
5951,8.5,62,1272
5952,7.6,1,767
5953,8.4,37,1111
5954,8.0,9,394
5955,9.1,68,729
5956,7.1,20,898
5957,8.6,33,843
5958,8.8,6,861
5959,9.5,68,807
5960,8.9,24,1101
5961,8.0,20,698
5962,8.0,24,393
5963,7.0,12,1260
5964,7.0,56,723
5965,7.9,74,1143
5966,8.0,68,551
5967,8.1,57,1570
5968,9.7,17,913
5969,9.7,20,418
5970,7.2,10,415
5971,8.6,7,1215
5972,7.2,13,723
5973,9.5,20,911
5974,7.1,18,288
5975,8.5,68,1571
5976,8.0,68,1572
5977,9.4,56,152
5978,7.0,24,766
5979,9.7,43,911
5980,6.9,68,771
5981,8.1,18,782
5982,9.3,1,521
5983,9.0,84,512
5984,9.4,7,418
5985,7.1,68,730
5986,7.8,18,512
5987,9.1,51,83
5988,7.5,56,742
5989,7.5,1,911
5990,8.7,75,913
5991,9.7,68,911
5992,7.33,41,909
5993,7.0,74,730
5994,8.7,24,710
5995,8.5,33,407
5996,8.6,17,1235
5997,9.5,27,508
5998,8.7,10,915
5999,8.2,56,777
6000,8.21,77,1573
6001,8.5,18,913
6002,8.4,27,723
6003,8.0,75,1114
6004,7.3,27,909
6005,9.6,33,730
6006,7.0,7,753
6007,9.2,7,718
6008,8.0,24,773
6009,8.2,67,1360
6010,7.8,67,83
6011,9.3,7,220
6012,8.0,51,1419
6013,8.0,17,745
6014,9.0,18,411
6015,8.5,12,1237
6016,8.6,68,878
6017,8.0,24,144
6018,9.1,68,745
6019,7.0,22,910
6020,9.3,84,910
6021,7.2,10,1411
6022,7.5,68,436
6023,9.7,41,773
6024,8.5,10,1143
6025,7.8,10,909
6026,8.0,20,1574
6027,8.7,7,719
6028,9.3,1,711
6029,8.6,75,571
6030,8.4,68,698
6031,8.0,68,706
6032,8.5,68,462
6033,8.8,58,698
6034,7.3,18,913
6035,8.0,33,181
6036,9.9,17,716
6037,7.7,24,464
6038,7.3,67,909
6039,9.4,68,1575
6040,9.0,68,520
6041,7.0,24,393
6042,7.1,27,861
6043,9.4,7,1032
6044,7.8,24,1137
6045,8.4,1,1576
6046,7.5,10,524
6047,7.5,68,393
6048,9.4,67,843
6049,7.2,84,914
6050,8.6,67,457
6051,8.5,24,1490
6052,8.0,27,418
6053,9.1,7,1267
6054,7.6,24,494
6055,8.4,67,645
6056,9.2,41,1097
6057,7.0,18,716
6058,9.3,68,1272
6059,8.3,1,753
6060,7.0,24,856
6061,9.5,68,152
6062,8.0,68,1577
6063,8.6,64,429
6064,7.4,1,767
6065,8.8,67,857
6066,9.2,27,603
6067,9.3,62,683
6068,9.16,68,909
6069,7.8,24,523
6070,8.5,20,677
6071,7.0,67,754
6072,8.3,30,430
6073,8.6,20,723
6074,9.0,49,914
6075,8.0,68,169
6076,8.8,52,833
6077,7.5,52,1019
6078,9.1,76,723
6079,8.0,10,1272
6080,9.0,30,914
6081,8.0,55,1578
6082,7.3,16,719
6083,7.1,22,539
6084,8.4,33,447
6085,7.3,62,395
6086,9.0,1,710
6087,7.7,62,754
6088,7.7,24,1114
6089,8.5,7,697
6090,8.5,1,434
6091,8.0,24,1579
6092,7.6,78,773
6093,8.0,56,1260
6094,7.5,68,420
6095,8.4,27,1580
6096,7.8,1,722
6097,7.0,67,723
6098,8.1,33,914
6099,8.0,15,1581
6100,7.9,41,719
6101,8.1,68,719
6102,9.7,68,828
6103,8.0,18,561
6104,8.1,68,1582
6105,7.9,22,1583
6106,8.5,27,913
6107,9.7,68,1584
6108,8.0,27,1585
6109,7.29,27,719
6110,9.2,24,571
6111,8.9,68,1584
6112,8.0,24,754
6113,8.3,68,983
6114,7.5,18,773
6115,7.0,68,1584
6116,8.0,7,414
6117,8.1,24,742
6118,9.4,68,1586
6119,7.6,56,754
6120,8.0,78,1308
6121,7.1,75,765
6122,8.0,7,911
6123,8.5,18,913
6124,8.5,17,503
6125,7.0,24,503
6126,8.1,18,909
6127,8.9,17,505
6128,8.0,10,1008
6129,8.5,7,911
6130,9.5,67,558
6131,9.0,1,520
6132,9.0,24,577
6133,7.9,18,1333
6134,7.4,18,911
6135,8.0,68,655
6136,7.5,67,753
6137,9.5,68,1587
6138,8.6,20,730
6139,8.3,62,767
6140,8.5,67,1588
6141,8.6,41,719
6142,8.0,1,384
6143,8.5,24,915
6144,7.0,57,151
6145,6.8,24,773
6146,8.5,68,1496
6147,8.8,24,83
6148,7.4,56,914
6149,8.9,68,1496
6150,8.0,68,778
6151,7.8,24,371
6152,7.5,33,144
6153,7.9,77,753
6154,8.4,24,537
6155,8.2,24,190
6156,7.96,20,910
6157,8.0,10,697
6158,7.7,1,684
6159,8.0,62,512
6160,7.0,1,730
6161,8.2,43,910
6162,8.0,75,1589
6163,7.31,10,909
6164,9.5,68,498
6165,9.3,33,911
6166,8.5,24,260
6167,7.92,67,1385
6168,8.4,33,723
6169,9.0,20,1199
6170,8.6,20,747
6171,8.5,78,1590
6172,8.5,67,742
6173,8.0,24,1591
6174,8.0,27,910
6175,7.8,51,909
6176,7.9,1,767
6177,8.5,24,1237
6178,8.0,10,504
6179,7.8,67,1592
6180,8.0,75,1593
6181,8.0,1,1143
6182,9.2,58,915
6183,8.3,20,141
6184,8.44,33,911
6185,8.0,41,730
6186,7.5,56,504
6187,8.2,20,1143
6188,8.3,7,1135
6189,9.0,20,181
6190,8.6,62,767
6191,8.3,68,1594
6192,7.8,24,910
6193,8.1,20,1108
6194,8.1,7,1595
6195,8.8,24,913
6196,8.5,10,836
6197,8.0,62,913
6198,7.7,75,512
6199,7.6,16,878
6200,8.6,58,790
6201,7.5,75,899
6202,8.9,41,1235
6203,7.3,24,430
6204,7.52,20,687
6205,8.2,27,767
6206,7.8,24,296
6207,7.4,18,1093
6208,7.0,24,909
6209,9.0,77,447
6210,8.4,45,766
6211,8.5,57,766
6212,9.9,68,341
6213,8.8,10,1137
6214,8.9,68,719
6215,8.0,66,910
6216,10.0,68,909
6217,8.0,49,861
6218,8.6,27,1596
6219,8.89,68,912
6220,8.0,56,289
6221,7.4,1,913
6222,9.5,75,1511
6223,8.2,77,698
6224,8.4,33,697
6225,8.0,18,470
6226,8.0,68,1100
6227,8.0,68,1215
6228,8.51,84,910
6229,8.0,50,1597
6230,9.3,68,221
6231,9.0,68,1598
6232,7.8,1,684
6233,7.8,20,1109
6234,9.1,49,915
6235,7.6,33,909
6236,7.2,49,415
6237,8.2,68,773
6238,8.0,17,261
6239,7.8,10,913
6240,8.0,31,571
6241,7.6,6,504
6242,8.0,24,533
6243,8.0,1,504
6244,7.0,24,415
6245,8.4,56,909
6246,7.8,15,512
6247,8.0,52,512
6248,8.22,10,909
6249,7.2,17,914
6250,7.6,68,541
6251,9.3,18,458
6252,8.8,68,1599
6253,9.0,24,913
6254,7.5,68,767
6255,9.0,33,541
6256,8.7,20,1135
6257,7.5,24,910
6258,8.5,38,730
6259,8.0,27,1600
6260,8.3,30,302
6261,9.0,78,637
6262,8.4,27,866
6263,9.1,33,1214
6264,8.1,64,753
6265,7.9,24,909
6266,8.6,62,586
6267,7.0,68,56
6268,8.0,62,778
6269,8.0,62,719
6270,7.7,27,561
6271,7.0,22,390
6272,7.8,82,772
6273,8.6,74,861
6274,7.5,68,1225
6275,8.0,24,1353
6276,8.2,7,832
6277,8.7,12,1601
6278,8.0,45,1602
6279,7.4,24,1160
6280,7.3,62,772
6281,7.5,18,436
6282,7.9,18,914
6283,9.0,68,757
6284,8.5,51,1425
6285,9.4,24,1604
6286,9.1,68,415
6287,8.0,24,716
6288,8.0,24,1324
6289,7.9,1,402
6290,7.7,24,1143
6291,7.5,24,1605
6292,8.0,75,1606
6293,8.3,39,648
6294,7.5,75,570
6295,8.7,7,1124
6296,8.2,1,1607
6297,7.0,24,512
6298,9.5,72,195
6299,9.3,15,140
6300,9.0,1,551
6301,8.0,67,1608
6302,8.0,73,716
6303,9.22,33,911
6304,8.0,68,1609
6305,8.0,16,899
6306,8.85,75,912
6307,8.5,17,913
6308,8.0,67,886
6309,8.0,68,778
6310,8.3,75,642
6311,7.2,24,413
6312,8.9,75,762
6313,8.5,68,1610
6314,9.4,68,199
