,ID_PAIS,NOMBRE_PAIS
1269,1,MEXICO
1270,1,MEXICO
1271,1,MEXICO
1272,1,MEXICO
1273,1,MEXICO
1274,1,MEXICO
1275,1,MEXICO
1276,1,MEXICO
1277,1,MEXICO
1278,1,MEXICO
1279,1,MEXICO
1280,1,MEXICO
1281,1,MEXICO
1282,1,MEXICO
1283,1,MEXICO
1284,1,MEXICO
1285,1,MEXICO
1286,1,MEXICO
1287,1,MEXICO
1288,1,MEXICO
1289,1,MEXICO
1290,1,MEXICO
1291,1,MEXICO
1292,1,MEXICO
1293,1,MEXICO
1294,1,MEXICO
1295,1,MEXICO
1296,1,MEXICO
1297,1,MEXICO
1298,1,MEXICO
1299,1,MEXICO
1300,1,MEXICO
1301,1,MEXICO
1302,1,MEXICO
1303,1,MEXICO
1304,1,MEXICO
1305,1,MEXICO
1306,1,MEXICO
1307,1,MEXICO
1308,1,MEXICO
1309,1,MEXICO
1310,1,MEXICO
1311,1,MEXICO
1312,1,MEXICO
1313,1,MEXICO
1314,1,MEXICO
1315,1,MEXICO
1316,1,MEXICO
1317,1,MEXICO
1318,1,MEXICO
1319,1,MEXICO
1320,1,MEXICO
1321,1,MEXICO
1322,1,MEXICO
1323,1,MEXICO
1324,1,MEXICO
1325,1,MEXICO
1326,1,MEXICO
1327,1,MEXICO
1328,1,MEXICO
1329,1,MEXICO
1330,1,MEXICO
1331,1,MEXICO
1332,1,MEXICO
1333,1,MEXICO
1334,1,MEXICO
1335,1,MEXICO
1336,1,MEXICO
1337,1,MEXICO
1338,1,MEXICO
1339,1,MEXICO
1340,1,MEXICO
1341,1,MEXICO
1342,1,MEXICO
1343,1,MEXICO
1344,1,MEXICO
1345,1,MEXICO
1346,1,MEXICO
1347,1,MEXICO
1348,1,MEXICO
1349,1,MEXICO
1350,1,MEXICO
1351,1,MEXICO
1352,1,MEXICO
