,ID_ESCUELA,NOMBRE_ESCUELA
2312,655,CBTIS PLANTEL NO. 134
2313,1137,INST. ORIENTE
2314,841,COBAT PLANTEL 11
2315,728,PDTE. MANUEL AVILA CAMACHO
2316,684,CBTIS PLANTEL NO. 260
2317,166,LIC. JESUS REYES HEROLES
2318,742,CETIS PLANTEL NO. 104
2319,742,CETIS PLANTEL NO. 104
2320,525,LICEO CULTURAL MEXICANO
2321,915,LIC. BENITO JUµREZ GARCÖA
2322,755,COBAEP PLANTEL 3
2323,1117,RAFAEL LARA GRAJALES
2324,198,4 DE NOVIEMBRE DE 1920
2325,755,COBAEP PLANTEL 3
2326,508,JEAN PIAGET
2327,508,JEAN PIAGET
2328,773,COBAEP PLANTEL 21
2329,1244,COLEGIO NOVOHISPANO
2330,1325,INSTITUTO POBLANO DE COMPUTACIO A.C.
2331,646,CECYTE PLANTEL 08
2332,1326,CENTRO DE BACHILLERES TECNOLOGICO DE SERU NO 170
2333,719,NI¥OS HROES DE CHAPULTEPEC
2334,692,CBTIS PLANTEL NO. 32
2335,755,COBAEP PLANTEL 3
2336,742,CETIS PLANTEL NO. 104
2337,1196,UPAEP
2338,914,GRAL. LµZARO CµRDENAS DEL RÖO
2339,1215,CENTRO DE ESTUDIOS INTENSIVOS
2340,659,CBTIS PLANTEL NO. 56
2341,646,CECYTE PLANTEL 08
2342,909,2 DE OCTUBRE DE 1968
2343,646,CECYTE PLANTEL 08
2344,909,2 DE OCTUBRE DE 1968
2345,767,COBAEP PLANTEL 15
2346,730,PROF. GREGORIO DE GANTE
2347,909,2 DE OCTUBRE DE 1968
2348,655,CBTIS PLANTEL NO. 134
2349,453,ESC. DE TRABAJO SOCIAL DE PUEBLA
2350,719,NI¥OS HROES DE CHAPULTEPEC
2351,393,CADETE JUAN ESCUTIA
2352,754,COBAEP PLANTEL 2
2353,773,COBAEP PLANTEL 21
2354,68,BACHILLERATO UPAEP
2355,759,COBAEP PLANTEL 7
2356,526,LICEO ITALIANO DE PUEBLA
2357,526,LICEO ITALIANO DE PUEBLA
2358,580,CBTA PLANTEL NO. 125
2359,773,COBAEP PLANTEL 21
2360,1143,BINE
2361,496,INST. PROF. ENRIQUE CORDERO Y TORRES
2362,716,JOS MA. MORELOS Y PAVàN
2363,753,COBAEP PLANTEL 1
2364,1032,INST. MEXICANO MADERO U. TOLEDO
2365,1273,COLEGIO EUROPEO
2366,677,CBTIS PLANTEL NO. 184
2367,647,CECYTE PLANTEL 09
2368,1237,INSTITUTO WASHINTONG A.C.
2369,263,INST. DïAMICIS
2370,909,2 DE OCTUBRE DE 1968
2371,1327,CBTIS PLANTEL 103
2372,1328,CBTIS PLANTEL 78
2373,436,COLEGIO NACIONAL
2374,773,COBAEP PLANTEL 21
2375,913,ENRIQUE CABRERA BARROSO (URBANA)
2376,1033,INST. MEXICANO MADERO UNIDAD ZAVALETA
2377,719,NI¥OS HROES DE CHAPULTEPEC
2378,723,PDTE. GUSTAVO DIAZ ORDAZ
2379,1173,UNIVERSIDAD AUTONOMA DE GUERRERO
2380,1160,INSTITUTO MEXICANO MADERO
2381,1173,UNIVERSIDAD AUTONOMA DE GUERRERO
2382,1160,INSTITUTO MEXICANO MADERO
2383,909,2 DE OCTUBRE DE 1968
2384,909,2 DE OCTUBRE DE 1968
2385,719,NI¥OS HROES DE CHAPULTEPEC
2386,719,NI¥OS HROES DE CHAPULTEPEC
2387,436,COLEGIO NACIONAL
2388,1329,COLEGIO AMERICANO
2389,1059,UNIVERSIDAD DEL VALLE DE MEXICO CAMPUS PUEBLA
2390,415,COLEGIO CULTURAL A.C. PLANTEL 3
2391,861,CONALEP PLANTEL NO. 3
2392,1095,CENTRO ESCOLAR APARICIO A.C.
2393,415,COLEGIO CULTURAL A.C. PLANTEL 3
2394,753,COBAEP PLANTEL 1
2395,420,COLEGIO HISPANIDAD DE PUEBLA
2396,742,CETIS PLANTEL NO. 104
2397,742,CETIS PLANTEL NO. 104
2398,719,NI¥OS HROES DE CHAPULTEPEC
2399,766,COBAEP PLANTEL 14
2400,909,2 DE OCTUBRE DE 1968
2401,1237,INSTITUTO WASHINTONG A.C.
2402,756,COBAEP PLANTEL 4
2403,373,ISABEL DÖAZ DE BARTLETT
2404,198,4 DE NOVIEMBRE DE 1920
2405,719,NI¥OS HROES DE CHAPULTEPEC
2406,551,SOR JUANA INS DE LA CRUZ
2407,1112,MARIE CURIE DE PUEBLA A.C.
2408,936,AUTONOMA DE GUERRERO NO. 14
2409,845,COBAT PLANTEL 18
2410,867,CONALEP AMAXAC DE GUERRERO
2411,915,LIC. BENITO JUµREZ GARCÖA
2412,818,COBAO PLANTEL 6
2413,835,COBAT PLANTEL 04
2414,897,PREPA ABIERTA SEP
2415,915,LIC. BENITO JUµREZ GARCÖA
2416,719,NI¥OS HROES DE CHAPULTEPEC
2417,62,JEAN PIAGET
2418,447,ENRIQUE MARTÖNEZ MµRQUEZ
2419,1184,UNIVERSIDAD DE GUERRERO
2420,754,COBAEP PLANTEL 2
2421,188,HROES DE PUEBLA
2422,773,COBAEP PLANTEL 21
2423,1262,UPAEP PLANTEL SANTIAGO 1
2424,108,COLEGIO MXICO
2425,462,IGNACIO ZARAGOZA
2426,913,ENRIQUE CABRERA BARROSO (URBANA)
2427,494,INST. ORIENTE DE PUEBLA A.C.
2428,773,COBAEP PLANTEL 21
2429,965,PREP. OFICIAL 11
2430,1330,PREPARATORIA 11
2431,965,PREP. OFICIAL 11
2432,773,COBAEP PLANTEL 21
2433,500,INST. VAN GOGH
2434,189,JOSEFA ORTÖZ DE DOMÖNGUEZ
2435,911,EMILIANO ZAPATA SALAZAR
2436,698,CBTIS PLANTEL NO. 3
2437,1182,COBAEV PLANTEL 12
2438,1331,LA MAGDALENA TLATLAUQUITEPEC
2439,263,INST. DïAMICIS
2440,494,INST. ORIENTE DE PUEBLA A.C.
2441,757,COBAEP PLANTEL 5
2442,1332,TOWNVIEW MAGNET CENTER EDUCATION AND SOCIAL SERVIC
2443,917,UNIDAD REGIONAL LIBRES
2444,766,COBAEP PLANTEL 14
2445,393,CADETE JUAN ESCUTIA
2446,1214,OCTAVIO PAZ
2447,1214,OCTAVIO PAZ
2448,393,CADETE JUAN ESCUTIA
2449,1333,INSTITUTO IBERIA
2450,860,CONALEP PLANTEL NO. 2
2451,719,NI¥OS HROES DE CHAPULTEPEC
2452,745,CETIS PLANTEL NO. 67
2453,539,PABLO GONZALEZ RIVAS
2454,1334,INST TECNICO PROFESIONAL PANAMERICANO AC
2455,910,ALFONSO CALDERàN MORENO
2456,913,ENRIQUE CABRERA BARROSO (URBANA)
2457,1335,PEDRO PABLO SANCHEZ
2458,909,2 DE OCTUBRE DE 1968
2459,719,NI¥OS HROES DE CHAPULTEPEC
2460,913,ENRIQUE CABRERA BARROSO (URBANA)
2461,916,REGIONAL SIMàN BOLÖVAR
2462,1336,BACHILLER GREGG
2463,436,COLEGIO NACIONAL
2464,719,NI¥OS HROES DE CHAPULTEPEC
2465,857,CONALEP PLANTEL NO. 1
2466,659,CBTIS PLANTEL NO. 56
2467,841,COBAT PLANTEL 11
2468,1032,INST. MEXICANO MADERO U. TOLEDO
2469,914,GRAL. LµZARO CµRDENAS DEL RÖO
2470,1337,PLANTEL 145
2471,1067,COLEGIO NEWTON
2472,719,NI¥OS HROES DE CHAPULTEPEC
2473,677,CBTIS PLANTEL NO. 184
2474,694,CBTIS PLANTEL NO. 153
2475,694,CBTIS PLANTEL NO. 153
2476,755,COBAEP PLANTEL 3
2477,767,COBAEP PLANTEL 15
2478,778,COBAEP PLANTEL 26
2479,778,COBAEP PLANTEL 26
2480,778,COBAEP PLANTEL 26
2481,913,ENRIQUE CABRERA BARROSO (URBANA)
2482,414,COLEGIO CULTURAL A.C. PLANTEL 2
2483,914,GRAL. LµZARO CµRDENAS DEL RÖO
2484,1146,INSTITUTO ORIENTE
2485,914,GRAL. LµZARO CµRDENAS DEL RÖO
2486,1114,"PREP. DE OCCIDENTE DE PUEBLA, A.C."
2487,915,LIC. BENITO JUµREZ GARCÖA
2488,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
2489,1143,BINE
2490,915,LIC. BENITO JUµREZ GARCÖA
2491,755,COBAEP PLANTEL 3
2492,1143,BINE
2493,221,BENITO JUµREZ GARCÖA
2494,1338,BACHILLERATO OFICIAL GENERAL IXTACAMAXTITLAN
2495,684,CBTIS PLANTEL NO. 260
2496,915,LIC. BENITO JUµREZ GARCÖA
2497,719,NI¥OS HROES DE CHAPULTEPEC
2498,1338,BACHILLERATO OFICIAL GENERAL IXTACAMAXTITLAN
2499,445,EMPERADOR CUAUHTEMOC
2500,399,CENTRO CULTURAL JALIL GIBRAN
2501,1339,FUNDACION LICEO ANGLO FRANCES
2502,705,CBTIS PLANTEL NO. 35
2503,742,CETIS PLANTEL NO. 104
2504,1215,CENTRO DE ESTUDIOS INTENSIVOS
2505,911,EMILIANO ZAPATA SALAZAR
2506,911,EMILIANO ZAPATA SALAZAR
2507,911,EMILIANO ZAPATA SALAZAR
2508,1195,COLEGIO CENTRAL
2509,767,COBAEP PLANTEL 15
2510,911,EMILIANO ZAPATA SALAZAR
2511,911,EMILIANO ZAPATA SALAZAR
2512,910,ALFONSO CALDERàN MORENO
2513,388,BENAVENTE
2514,1305,RAFAEL LARA GRAJALES
2515,517,JUAN PONCE DE LEàN
2516,1305,RAFAEL LARA GRAJALES
2517,698,CBTIS PLANTEL NO. 3
2518,698,CBTIS PLANTEL NO. 3
2519,719,NI¥OS HROES DE CHAPULTEPEC
2520,393,CADETE JUAN ESCUTIA
2521,698,CBTIS PLANTEL NO. 3
2522,511,JOS IGNACIO MORALES CRUZ
2523,742,CETIS PLANTEL NO. 104
2524,684,CBTIS PLANTEL NO. 260
2525,1196,UPAEP
2526,1340,CETYTEC DEL ESTADO DE GUERRERO
2527,1191,COLEGIO INGLES DE PUEBLA
2528,259,COLEGIO SANTA TERESA
2529,430,COLEGIO LOYOLA
2530,367,EZEQUIEL CHAVEZ
2531,767,COBAEP PLANTEL 15
2532,181,HERMANOS SERDAN
2533,697,CBTIS PLANTEL NO. 212
2534,1341,ESCUELA CALMECAC
2535,698,CBTIS PLANTEL NO. 3
2536,1342,OFICIAL NUM 10
2537,710,EMPERADOR CUAUHTEMOC
2538,767,COBAEP PLANTEL 15
2539,767,COBAEP PLANTEL 15
2540,767,COBAEP PLANTEL 15
2541,756,COBAEP PLANTEL 4
2542,755,COBAEP PLANTEL 3
2543,550,SALESIANO TRINIDAD SµNCHEZ SANTOS
2544,912,ENRIQUE CABRERA BARROSO (REGIONAL)
2545,1235,APARICIO
2546,1178,UNIVERSIDAD POPULAR AUTONOMA DE PUEBLA
2547,1196,UPAEP
2548,419,COLEGIO EUROPEO A.C.
2549,1273,COLEGIO EUROPEO
2550,914,GRAL. LµZARO CµRDENAS DEL RÖO
2551,719,NI¥OS HROES DE CHAPULTEPEC
2552,698,CBTIS PLANTEL NO. 3
2553,719,NI¥OS HROES DE CHAPULTEPEC
2554,756,COBAEP PLANTEL 4
2555,915,LIC. BENITO JUµREZ GARCÖA
2556,915,LIC. BENITO JUµREZ GARCÖA
2557,529,LUIS DONALDO COLOSIO MURRIETA
2558,201,LUIS DONALDO COLOSIO MURRIETA
2559,529,LUIS DONALDO COLOSIO MURRIETA
2560,718,MANUEL ESPINOSA YGLESIAS
2561,226,HERMANOS SERDAN
2562,697,CBTIS PLANTEL NO. 212
2563,773,COBAEP PLANTEL 21
2564,773,COBAEP PLANTEL 21
2565,421,COLEGIO HISPANO INGLS DE ORIENTE
2566,764,COBAEP PLANTEL 12
2567,540,PACHECO Y HENNING
2568,677,CBTIS PLANTEL NO. 184
2569,697,CBTIS PLANTEL NO. 212
2570,492,INST. NORMAL QUEVEDO
2571,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
2572,910,ALFONSO CALDERàN MORENO
2573,504,INST. WASHINGTON A.C.
2574,504,INST. WASHINGTON A.C.
2575,504,INST. WASHINGTON A.C.
2576,76,COLEGIO NICOLµS BRAVO
2577,76,COLEGIO NICOLµS BRAVO
2578,643,CECYTE PLANTEL 05
2579,1099,COLEGIO YPSILANTI
2580,85,INST. ZARAGOZA
2581,1173,UNIVERSIDAD AUTONOMA DE GUERRERO
2582,655,CBTIS PLANTEL NO. 134
2583,753,COBAEP PLANTEL 1
2584,753,COBAEP PLANTEL 1
2585,909,2 DE OCTUBRE DE 1968
2586,754,COBAEP PLANTEL 2
2587,646,CECYTE PLANTEL 08
2588,635,CECYT EN MODALIDAD DE EMSAD
2589,915,LIC. BENITO JUµREZ GARCÖA
2590,721,PDTE. FRANCISCO I. MADERO
2591,1117,RAFAEL LARA GRAJALES
2592,833,COBAT PLANTEL 02
2593,1266,LICEO CULTURAL MEXICANO
2594,1343,INSTITUTO ALTAMIRANO
2595,915,LIC. BENITO JUµREZ GARCÖA
2596,44,ESCUELA FEMENINA DE MONTEFALCO
2597,759,COBAEP PLANTEL 7
2598,759,COBAEP PLANTEL 7
2599,773,COBAEP PLANTEL 21
2600,910,ALFONSO CALDERàN MORENO
2601,909,2 DE OCTUBRE DE 1968
2602,911,EMILIANO ZAPATA SALAZAR
2603,909,2 DE OCTUBRE DE 1968
2604,208,ADOLFO LàPEZ MATEOS
2605,756,COBAEP PLANTEL 4
2606,756,COBAEP PLANTEL 4
2607,909,2 DE OCTUBRE DE 1968
2608,1117,RAFAEL LARA GRAJALES
2609,909,2 DE OCTUBRE DE 1968
2610,719,NI¥OS HROES DE CHAPULTEPEC
2611,719,NI¥OS HROES DE CHAPULTEPEC
2612,909,2 DE OCTUBRE DE 1968
2613,915,LIC. BENITO JUµREZ GARCÖA
2614,753,COBAEP PLANTEL 1
2615,512,JOS MARÖA LAFRAGUA
2616,753,COBAEP PLANTEL 1
2617,915,LIC. BENITO JUµREZ GARCÖA
2618,533,MµXIMO SERDµN
2619,84,INST. SOR JUANA INS DE LA CRUZ
2620,1116,PROFR. DELFINO CARVAJAL MORENO A.C.
2621,533,MµXIMO SERDµN
2622,699,CBTIS PLANTEL NO. 61
2623,699,CBTIS PLANTEL NO. 61
2624,1099,COLEGIO YPSILANTI
2625,152,INST. CASA BLANCA
2626,909,2 DE OCTUBRE DE 1968
2627,494,INST. ORIENTE DE PUEBLA A.C.
2628,742,CETIS PLANTEL NO. 104
2629,915,LIC. BENITO JUµREZ GARCÖA
2630,698,CBTIS PLANTEL NO. 3
2631,1260,PREPARATORIA DE ORIENTE A.C.
2632,1033,INST. MEXICANO MADERO UNIDAD ZAVALETA
2633,684,CBTIS PLANTEL NO. 260
2634,1111,JOS RECEK SAADE
2635,910,ALFONSO CALDERàN MORENO
2636,915,LIC. BENITO JUµREZ GARCÖA
2637,684,CBTIS PLANTEL NO. 260
2638,910,ALFONSO CALDERàN MORENO
2639,910,ALFONSO CALDERàN MORENO
2640,1272,PREPARATORIA DE OCCIDENTE
2641,773,COBAEP PLANTEL 21
2642,909,2 DE OCTUBRE DE 1968
2643,1102,ESCUELA PREPARATORIA DE OCCIDENTE DE PUEBLA A.C.
2644,753,COBAEP PLANTEL 1
2645,910,ALFONSO CALDERàN MORENO
2646,910,ALFONSO CALDERàN MORENO
2647,753,COBAEP PLANTEL 1
2648,529,LUIS DONALDO COLOSIO MURRIETA
2649,697,CBTIS PLANTEL NO. 212
2650,753,COBAEP PLANTEL 1
2651,915,LIC. BENITO JUµREZ GARCÖA
2652,403,CENTRO EDUCATIVO DE PUEBLA
2653,773,COBAEP PLANTEL 21
2654,837,COBAT PLANTEL 06
2655,1178,UNIVERSIDAD POPULAR AUTONOMA DE PUEBLA
2656,637,CECYTE PLANTEL MAGDALENA
2657,1033,INST. MEXICANO MADERO UNIDAD ZAVALETA
2658,1344,ESCUELA COMERCIAL INGLESA A. C.
2659,144,COLEGIO BENAVENTE
2660,1098,COLEGIO CENTRAL A.C.
2661,766,COBAEP PLANTEL 14
2662,451,ESC. DE ENFERMERIA MONTSERRAT
2663,144,COLEGIO BENAVENTE
2664,909,2 DE OCTUBRE DE 1968
2665,504,INST. WASHINGTON A.C.
2666,646,CECYTE PLANTEL 08
2667,487,INST. LA PAZ DE PUEBLA A.C.
2668,399,CENTRO CULTURAL JALIL GIBRAN
2669,1143,BINE
2670,487,INST. LA PAZ DE PUEBLA A.C.
2671,909,2 DE OCTUBRE DE 1968
2672,1345,COLEGIO EUROPEO. A.C.
2673,144,COLEGIO BENAVENTE
2674,716,JOS MA. MORELOS Y PAVàN
2675,899,SISTEMA ABIERTO SEP
2676,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
2677,1346,H.S. GRAPHIC COMMUNICATION ARTS
2678,694,CBTIS PLANTEL NO. 153
2679,719,NI¥OS HROES DE CHAPULTEPEC
2680,912,ENRIQUE CABRERA BARROSO (REGIONAL)
2681,912,ENRIQUE CABRERA BARROSO (REGIONAL)
2682,912,ENRIQUE CABRERA BARROSO (REGIONAL)
2683,912,ENRIQUE CABRERA BARROSO (REGIONAL)
2684,646,CECYTE PLANTEL 08
2685,684,CBTIS PLANTEL NO. 260
2686,1163,UPAEP
2687,915,LIC. BENITO JUµREZ GARCÖA
2688,1347,CENTRO UNIVERSITARIO HIPOCRATES
2689,766,COBAEP PLANTEL 14
2690,697,CBTIS PLANTEL NO. 212
2691,1348,ESCUELA DE BACHILLERES ARTES Y OFICIOS
2692,388,BENAVENTE
2693,80,INST. JOS MARÖA MORELOS
2694,723,PDTE. GUSTAVO DIAZ ORDAZ
2695,466,INST. ANGELOPOLITANO A.C.
2696,1349,TELEBACHILLERATO DE VERACRUZ
2697,655,CBTIS PLANTEL NO. 134
2698,642,CECYTE PLANTEL 02
2699,181,HERMANOS SERDAN
2700,494,INST. ORIENTE DE PUEBLA A.C.
2701,655,CBTIS PLANTEL NO. 134
2702,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
2703,773,COBAEP PLANTEL 21
2704,857,CONALEP PLANTEL NO. 1
2705,503,INST. VIRREY ANTONIO DE MENDOZA
2706,1350,PROF. LUIS RIOS ALVARADO
2707,1067,COLEGIO NEWTON
2708,144,COLEGIO BENAVENTE
2709,656,CBTIS PLANTEL NO. 14
2710,723,PDTE. GUSTAVO DIAZ ORDAZ
2711,1351,CENTRO DE BACHILLERATO TEC AGROPECUARIO NO 75
2712,656,CBTIS PLANTEL NO. 14
2713,656,CBTIS PLANTEL NO. 14
2714,526,LICEO ITALIANO DE PUEBLA
2715,909,2 DE OCTUBRE DE 1968
2716,116,GRAL. IGNACIO ZARAGOZA
2717,722,PDTE. GUADALUPE VICTORIA
2718,1235,APARICIO
2719,767,COBAEP PLANTEL 15
2720,754,COBAEP PLANTEL 2
2721,436,COLEGIO NACIONAL
2722,527,LOYOLA
2723,773,COBAEP PLANTEL 21
2724,915,LIC. BENITO JUµREZ GARCÖA
2725,719,NI¥OS HROES DE CHAPULTEPEC
2726,909,2 DE OCTUBRE DE 1968
2727,909,2 DE OCTUBRE DE 1968
2728,909,2 DE OCTUBRE DE 1968
2729,719,NI¥OS HROES DE CHAPULTEPEC
2730,144,COLEGIO BENAVENTE
2731,457,FEDERICA M. BONILLA
2732,766,COBAEP PLANTEL 14
2733,457,FEDERICA M. BONILLA
2734,909,2 DE OCTUBRE DE 1968
2735,1352,COBACH PLANTE  6
2736,1075,INSTITUTO JOS MARÖA MORELOS
2737,1353,HEROES DE LA REFORMA
2738,84,INST. SOR JUANA INS DE LA CRUZ
2739,84,INST. SOR JUANA INS DE LA CRUZ
2740,698,CBTIS PLANTEL NO. 3
2741,910,ALFONSO CALDERàN MORENO
2742,150,EMILIANO ZAPATA
2743,910,ALFONSO CALDERàN MORENO
2744,1144,DAVID ALFARO SIQUEIROS
2745,417,COLEGIO ESPA¥A DE PUEBLA A.C.
2746,472,INST. COVADONGA
2747,1354,COLEGIO PREPARATORIANO D EORIZABA
2748,101,BACHILLERES VALLE DE ORIZABA
2749,472,INST. COVADONGA
2750,459,HERMANOS SERDµN
2751,414,COLEGIO CULTURAL A.C. PLANTEL 2
2752,912,ENRIQUE CABRERA BARROSO (REGIONAL)
2753,909,2 DE OCTUBRE DE 1968
2754,757,COBAEP PLANTEL 5
2755,909,2 DE OCTUBRE DE 1968
2756,757,COBAEP PLANTEL 5
2757,719,NI¥OS HROES DE CHAPULTEPEC
2758,909,2 DE OCTUBRE DE 1968
2759,512,JOS MARÖA LAFRAGUA
2760,754,COBAEP PLANTEL 2
2761,457,FEDERICA M. BONILLA
2762,840,COBAT PLANTEL 10
2763,1355,CAMPUS REGIONAL BUAP
2764,658,CBTIS PLANTEL NO. 178
2765,910,ALFONSO CALDERàN MORENO
2766,658,CBTIS PLANTEL NO. 178
2767,658,CBTIS PLANTEL NO. 178
2768,719,NI¥OS HROES DE CHAPULTEPEC
2769,910,ALFONSO CALDERàN MORENO
2770,719,NI¥OS HROES DE CHAPULTEPEC
2771,719,NI¥OS HROES DE CHAPULTEPEC
2772,25,NICOLµS BRAVO
2773,716,JOS MA. MORELOS Y PAVàN
2774,533,MµXIMO SERDµN
2775,914,GRAL. LµZARO CµRDENAS DEL RÖO
2776,767,COBAEP PLANTEL 15
2777,1072,INSTITUTO DOMINGO ARENAS
2778,1356,INSTITUTO TECNOLOGICO DE MONTERREY
2779,683,CBTIS PLANTEL NO. 257
2780,778,COBAEP PLANTEL 26
2781,745,CETIS PLANTEL NO. 67
2782,819,COBAO PLANTEL 7
2783,646,CECYTE PLANTEL 08
2784,909,2 DE OCTUBRE DE 1968
2785,914,GRAL. LµZARO CµRDENAS DEL RÖO
2786,1357,INGNACIO COMONFORD RIOS
2787,914,GRAL. LµZARO CµRDENAS DEL RÖO
2788,719,NI¥OS HROES DE CHAPULTEPEC
2789,914,GRAL. LµZARO CµRDENAS DEL RÖO
2790,914,GRAL. LµZARO CµRDENAS DEL RÖO
2791,747,CETIS PLANTEL NO. 132
2792,1358,CARLOS CAMACHO ESPIRITU
2793,413,COLEGIO CULTURAL A.C. PLANTEL 1
2794,912,ENRIQUE CABRERA BARROSO (REGIONAL)
2795,85,INST. ZARAGOZA
2796,414,COLEGIO CULTURAL A.C. PLANTEL 2
2797,719,NI¥OS HROES DE CHAPULTEPEC
2798,764,COBAEP PLANTEL 12
2799,449,ESC. AMERICANA
2800,1359,BACHILLERATO ARTES Y OFICIOS
2801,914,GRAL. LµZARO CµRDENAS DEL RÖO
2802,719,NI¥OS HROES DE CHAPULTEPEC
2803,1214,OCTAVIO PAZ
2804,181,HERMANOS SERDAN
2805,559,UNIVERSIDAD DEL VALLE DE PUEBLA
2806,1360,INSTITUTO ALTAMIRANO
2807,1343,INSTITUTO ALTAMIRANO
2808,915,LIC. BENITO JUµREZ GARCÖA
2809,915,LIC. BENITO JUµREZ GARCÖA
2810,833,COBAT PLANTEL 02
2811,1361,"COLEGIO INTERESTATAL, A.C."
2812,766,COBAEP PLANTEL 14
2813,78,INST. FRAY PEDRO DE GANTE
2814,723,PDTE. GUSTAVO DIAZ ORDAZ
2815,1080,PREPARATORIA INSURGENTES
2816,1325,INSTITUTO POBLANO DE COMPUTACIO A.C.
2817,743,CETIS PLANTEL NO. 151
2818,1362,INSTITUTO POBLANO DE COMPUTACION AC
2819,913,ENRIQUE CABRERA BARROSO (URBANA)
2820,913,ENRIQUE CABRERA BARROSO (URBANA)
2821,1305,RAFAEL LARA GRAJALES
2822,843,COBAT PLANTEL 14
2823,909,2 DE OCTUBRE DE 1968
2824,637,CECYTE PLANTEL MAGDALENA
2825,916,REGIONAL SIMàN BOLÖVAR
2826,914,GRAL. LµZARO CµRDENAS DEL RÖO
2827,540,PACHECO Y HENNING
2828,756,COBAEP PLANTEL 4
2829,914,GRAL. LµZARO CµRDENAS DEL RÖO
2830,914,GRAL. LµZARO CµRDENAS DEL RÖO
2831,438,COLEGIO OVIEDO SCHONTHAL
2832,438,COLEGIO OVIEDO SCHONTHAL
2833,915,LIC. BENITO JUµREZ GARCÖA
2834,569,VICENTE SUµREZ FERRER
2835,388,BENAVENTE
2836,719,NI¥OS HROES DE CHAPULTEPEC
2837,767,COBAEP PLANTEL 15
2838,909,2 DE OCTUBRE DE 1968
2839,767,COBAEP PLANTEL 15
2840,1143,BINE
2841,755,COBAEP PLANTEL 3
2842,466,INST. ANGELOPOLITANO A.C.
2843,684,CBTIS PLANTEL NO. 260
2844,915,LIC. BENITO JUµREZ GARCÖA
2845,684,CBTIS PLANTEL NO. 260
2846,742,CETIS PLANTEL NO. 104
2847,915,LIC. BENITO JUµREZ GARCÖA
2848,71,CENTRO CULTURAL PACELLI
2849,959,CRISTOBAL COLàN
2850,1101,CRISTOBAL COLàN A.C.
2851,915,LIC. BENITO JUµREZ GARCÖA
2852,910,ALFONSO CALDERàN MORENO
2853,719,NI¥OS HROES DE CHAPULTEPEC
2854,1079,NICOLµS BRAVO
2855,457,FEDERICA M. BONILLA
2856,1360,INSTITUTO ALTAMIRANO
2857,1262,UPAEP PLANTEL SANTIAGO 1
2858,498,INST. SALVADOR ALLENDE
2859,811,COBAO PLANTEL 1
2860,498,INST. SALVADOR ALLENDE
2861,913,ENRIQUE CABRERA BARROSO (URBANA)
2862,843,COBAT PLANTEL 14
2863,811,COBAO PLANTEL 1
2864,1235,APARICIO
2865,716,JOS MA. MORELOS Y PAVàN
2866,915,LIC. BENITO JUµREZ GARCÖA
2867,516,JUAN DE PALAFOX Y MENDOZA
2868,773,COBAEP PLANTEL 21
2869,773,COBAEP PLANTEL 21
2870,498,INST. SALVADOR ALLENDE
2871,765,COBAEP PLANTEL 13
2872,913,ENRIQUE CABRERA BARROSO (URBANA)
2873,502,INST. VEL A.C
2874,765,COBAEP PLANTEL 13
2875,765,COBAEP PLANTEL 13
2876,462,IGNACIO ZARAGOZA
2877,913,ENRIQUE CABRERA BARROSO (URBANA)
2878,913,ENRIQUE CABRERA BARROSO (URBANA)
2879,413,COLEGIO CULTURAL A.C. PLANTEL 1
2880,78,INST. FRAY PEDRO DE GANTE
2881,914,GRAL. LµZARO CµRDENAS DEL RÖO
2882,716,JOS MA. MORELOS Y PAVàN
2883,765,COBAEP PLANTEL 13
2884,71,CENTRO CULTURAL PACELLI
2885,413,COLEGIO CULTURAL A.C. PLANTEL 1
2886,384,µNGEL MARÖA GARIBAY KINTANA
2887,764,COBAEP PLANTEL 12
2888,909,2 DE OCTUBRE DE 1968
2889,773,COBAEP PLANTEL 21
2890,1095,CENTRO ESCOLAR APARICIO A.C.
2891,915,LIC. BENITO JUµREZ GARCÖA
2892,773,COBAEP PLANTEL 21
2893,1363,BACHILLERATO GENERAL OFICIAL LUIS DONALDO COLOSIO
2894,1073,INSTITUTO FRAY PEDRO DE GANTE
2895,754,COBAEP PLANTEL 2
2896,909,2 DE OCTUBRE DE 1968
2897,909,2 DE OCTUBRE DE 1968
2898,913,ENRIQUE CABRERA BARROSO (URBANA)
2899,1364,JOHN ADAMS HIGH SCHOOL
2900,866,CONALEP PLANTEL ZACUALPAN
2901,393,CADETE JUAN ESCUTIA
2902,911,EMILIANO ZAPATA SALAZAR
2903,1365,CENTRO DE EXCELENCIA EDUCATIVA JOSE VASCONCELOS S.
2904,767,COBAEP PLANTEL 15
2905,767,COBAEP PLANTEL 15
2906,1143,BINE
2907,910,ALFONSO CALDERàN MORENO
2908,459,HERMANOS SERDµN
2909,184,JUAN ESCUTIA
2910,915,LIC. BENITO JUµREZ GARCÖA
2911,915,LIC. BENITO JUµREZ GARCÖA
2912,915,LIC. BENITO JUµREZ GARCÖA
2913,909,2 DE OCTUBRE DE 1968
2914,773,COBAEP PLANTEL 21
2915,753,COBAEP PLANTEL 1
2916,487,INST. LA PAZ DE PUEBLA A.C.
2917,913,ENRIQUE CABRERA BARROSO (URBANA)
